Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.163640007,,0.197730005,0.187560007,0.249540001,0.260100007,0.253470004,0.249019995,0.259499997,0.271869987,0.268739998,,,0.35165,0.382360011,0.396699995,0.393370003,0.424100012,0.477820009,0.598060012,,,,,,,,,0.832549989,1.283720016,1.648569942,1.911380053,2.297499895,2.696959972,2.841639996,3.650789976,3.783900023,4.094550133,4.990089893,5.715919971,6.885079861,6.694809914,7.595300198,7.633910179,7.942540169,7.99985981,7.636429787,
Rwanda,RWA,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,5.947919846,,6.53042984,7.872340202,6.91215992,6.331429958,5.19535017,5.3239398,5.557079792,5.528379917,5.179170132,,,5.590159893,,6.00301981,4.590499878,4.351250172,,5.24612999,,,,,,,,,13.78155041,7.863029957,9.765060425,12.75199986,15.12833977,14.51840973,15.29279041,,,,18.65303993,22.17532921,28.52264977,,25.80990982,23.20023918,23.88080025,32.46850967,23.42604065,
Rwanda,RWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22751,,3.62482,,3.32374,,,,
Rwanda,RWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82258,,4.87877,,4.59532,,,,
Rwanda,RWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95225,,2.55263,,2.28038,,,,
Rwanda,RWA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24161,,0.20582,,,,
Rwanda,RWA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39024,,0.36566,,,,
Rwanda,RWA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11451,,0.07466,,,,
Rwanda,RWA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03361,,0.01275,,,,
Rwanda,RWA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06022,,0.02806,,,,
Rwanda,RWA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01075,,0,,,,
Rwanda,RWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09758,,2.29277,,,,
Rwanda,RWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90443,,3.27778,,,,
Rwanda,RWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40767,,1.48454,,,,
Rwanda,RWA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,17.12268066,16.80933952,,,,,,,,,,,,,,,,,,,,,,,20.73060989,18.61360931,18.77074051,19.24057961,19.87096977,21.34033966,23.12611961,25.50606918,,27.90135956,,27.79455948,27.42233086,28.52107048,29.2078495,30.06292915,30.35870934,30.87949944,
Rwanda,RWA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,194,216,,,,,,,,,,,,,,,,,,,,,,,1152,1015,1188,1358,1540,1624,1808,3087,,4277,,5704,6399,7282,7920,8886,9352,9392,
Rwanda,RWA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,1005,,,,,1133,1285,,,,,,,,,,,,,,,,,,,,,,,5557,5453,6329,7058,7750,7610,7818,12103,,15329,,20522,23335,25532,27116,29558,30805,30415,
Rwanda,RWA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35866928,,,,82.9646225,83.4754715,89.1704483,,51.52581024,58.91901016,57.98455048,
Rwanda,RWA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.04613876,
Rwanda,RWA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.17367935,
Rwanda,RWA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.43439102,
Rwanda,RWA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1282196,,,,87.19799805,88.27349854,92.60273743,,53.59423065,60.52767181,60.28160095,
Rwanda,RWA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34397125,
Rwanda,RWA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.72137833,
Rwanda,RWA,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87289047,
Rwanda,RWA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.50793839,,,,71.96704102,70.77667999,80.56852722,,46.71392822,55.22882843,52.84283829,
Rwanda,RWA,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,10.84037971,9.591119766,9.52451992,8.763999939,,9.100330353,8.315420151,,,,,,,,85.50021362,88.1986618,87.75939941,86.56504059,83.27683258,82.74674988,85.24012756,,,,,,,,,,,,,,,,,,,,79.30249023,74.93462372,71.8261795,68.46453094,72.02583313,82.41146851,,
Rwanda,RWA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,9.945759773,10.5726099,9.862930298,,10.77340984,,,,,,,,,87.92198181,90.97303009,90.8237915,88.92539215,85.41423035,85.11947632,90.7151413,,,,,,,,,,,,,,,,,,,,78.31703186,75.72798157,72.7607193,70.04374695,73.30081177,88.17147064,,
Rwanda,RWA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,8.979100227,7.900509834,7.033229828,,6.810689926,,,,,,,,,82.92931366,85.27593994,84.61340332,84.12937164,81.06214905,80.2848587,79.78983307,,,,,,,,,,,,,,,,,,,,80.1743927,74.2634964,71.03562164,67.14810944,70.96630096,78.12548828,,
Rwanda,RWA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.48756027,43.7177887,43.54114914,43.59428024,46.50772858,,,,41.07452011,37.13528824,31.90512085,24.24604034,20.60040092,18.98405075,17.98623085,12.83376026,16.45557022,15.51970959,13.62992001,
Rwanda,RWA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65089035,25.42037964,,
Rwanda,RWA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79949951,29.89506912,,
Rwanda,RWA,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73246956,27.66679001,,
Rwanda,RWA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,2.586139917,,,,,3.116450071,3.361819983,3.713200092,3.98958993,10.60657978,14.13669968,14.86742973,16.5353508,17.12606049,18.34678078,18.19091988,18.10203934,17.80793953,18.42868996,17.9342804,17.88372993,17.38541031,,,,,,,9.54224968,11.3400898,11.29621983,11.98571968,13.93268967,15.59932995,17.25548935,19.28788948,22.17930031,24.2627697,28.42523956,33.14569855,36.0633812,37.52420044,39.31164932,37.98559952,35.81758881,34.92984009,35.94401932,
Rwanda,RWA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,2.482949972,,,,,3.338989973,3.634670019,3.827080011,3.960580111,8.47480011,11.10653973,11.8866396,12.81577015,13.11124039,14.23857975,14.28464031,14.30014038,14.19624996,14.96434975,14.62110043,14.66425037,14.04430962,,,,,,,9.151120186,10.11569023,10.63813972,11.51253986,12.3280201,14.13094044,15.42895985,17.48900032,19.69070053,21.49473953,26.37023926,32.83570862,37.23772812,40.17736816,42.2346611,41.59791946,38.8743782,38.35607147,40.295681,
Rwanda,RWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,2.5338099,,,,,3.229079962,3.499910116,3.770829916,3.974920034,9.528269768,12.60451031,13.36042976,14.6552,15.0970602,16.27099037,16.21747017,16.18096924,15.98297977,16.67815018,16.2597599,16.25589943,15.69242001,,,,,,,9.339500427,10.70384979,10.95584011,11.74376965,13.12166023,14.86324024,16.34210968,18.38376999,20.91987991,22.85457993,27.37776947,32.98788834,36.65917969,38.86431885,40.78276825,39.79980087,37.35134888,36.6498909,38.13059998,
Rwanda,RWA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,72.17501068,,,,,69.02600098,67.10444641,63.53427124,61.21361923,57.80076981,52.48561859,52.92575073,47.9247818,45.32778168,45.59817123,45.41336823,44.85155106,44.40755081,44.46802902,44.87371063,45.62118912,46.08160019,,,,,,,54.34384918,51.03303909,,49.81338882,48.3548584,52.61024857,51.69150162,49.09672165,49.87657928,49.00730896,47.64014816,,49.64767838,48.26718903,44.11120987,45.14970016,44.24293137,45.37268829,45.34833145,
Rwanda,RWA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,6354,,,,,11232,13020,14781,16150,16915,15650,18679,25684,31912,41585,39746,39711,40653,48518,50319,54227,71547,,,,,,,27867,31993,,37512,38720,40475,39935,41958,43349,46893,54389,,59463,58431,80458,87943,100129,93629,79595,
Rwanda,RWA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61890984,,,,,,,,16.30676079,
Rwanda,RWA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,13.6835804,,,,,17.59576035,17.03502083,,,,,,,,,,,,,,,,,,,,,,,23.32554054,25.88722038,24.85210991,25.38297081,26.26465034,28.71445084,30.6509304,22.02082062,,22.60539055,,23.70343971,22.91459084,22.79343987,21.65028,19.21097946,18.5789299,20.08785057,
Rwanda,RWA,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59902,,,,,,,,23.31308937,
Rwanda,RWA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,,30.37306976,31.82786942,32.35137177,31.77083015,31.16571999,30.79043961,31.20631027,31.63780022,31.95429039,41.07159042,43.24452972,43.49887085,43.31214905,43.46757126,43.71569061,44.20166016,44.59597015,45.02228165,45.62971878,45.64619064,45.6076088,44.82799911,,,,,,,49.51501083,48.47737122,,50.22333145,47.24531174,46.43050003,46.21070099,47.54111862,47.19831085,47.62070847,49.36688995,,51.79763031,52.70124054,53.40576172,53.7852211,53.92947006,53.94144058,54.2612915,
Rwanda,RWA,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,7398,7506,7468,7488,7935,8704,8870,9122,9451,55301,94664,100198,107314,108566,114762,122285,129644,135564,144636,145390,146401,100319,,,,,,,77425,97627,,119777,140433,163076,178582,197671,223169,241143,292129,,426979,476281,501504,499126,467709,478695,531377,
Rwanda,RWA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,49.68732071,,,,,52.3324585,52.55825043,51.36175156,50.4120903,44.99002838,44.55553818,44.98011017,44.20291901,43.89014816,44.2163887,44.49888992,44.65589905,44.88045883,45.33792114,45.44757843,45.61127853,45.34986877,,,,,,,50.79302979,49.10815811,50.22420883,50.12556839,47.48511124,47.65930939,47.21234894,47.81349945,47.63393021,47.84645081,49.09585953,50.67377853,51.53482056,52.21670914,52.12076187,52.49161911,52.22140884,52.53964996,53.10013962,
Rwanda,RWA,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,13752,,,,,19936,21890,23903,25601,72216,110314,118877,132998,140478,156347,162031,169355,176217,193154,195709,200628,171866,,,,,,,105292,129620,141163,157289,179153,203551,218517,239629,266518,288036,346518,425587,486442,534712,581962,587069,567838,572324,610972,
Rwanda,RWA,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Rwanda,RWA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16919,,8.4163,,8.45808,,,,
Rwanda,RWA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29032,,10.73664,,10.81681,,,,
Rwanda,RWA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65058,,6.43229,,6.52269,,,,
Rwanda,RWA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,0.28917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22751,,3.62482,,3.32374,,,,
Rwanda,RWA,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,0.51299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82258,,4.87877,,4.59532,,,,
Rwanda,RWA,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,0.09446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95225,,2.55263,,2.28038,,,,
Rwanda,RWA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,2.26207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58289,,12.17647,,11.97416,,,,
Rwanda,RWA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,3.38447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.51075,,15.39391,,15.12085,,,,
Rwanda,RWA,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,1.28615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22855,,9.42537,,9.39224,,,,
Rwanda,RWA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,1.580829978,1.789960027,1.720209956,1.361140013,1.548990011,1.746219993,1.678619981,1.877840042,,,,,,,,1.232689977,0.963680029,1.031589985,1.604349971,1.748759985,1.666499972,1.763870001,,,,,,,,,,,,,,,,,,,,36.17385864,,35.23772812,34.19561005,34.62466049,36.9016304,
Rwanda,RWA,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,2.253309965,1.731969953,1.952530026,2.320379972,2.178359985,2.556099892,,,,,,,,1.892199993,1.517199993,,,,,,,,,,,,,,,,,,,,,,,,,34.17819977,,32.78784943,32.17037964,32.42633057,34.71160889,
Rwanda,RWA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,1.200790048,0.999260008,1.154989958,1.185750008,1.190899968,1.215839982,,,,,,,,0.584739983,0.420610011,,,,,,,,,,,,,,,,,,,,,,,,,38.14820099,,37.68109131,36.20870972,36.80355835,39.06768036,
Rwanda,RWA,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Rwanda,RWA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,44.63845825,46.76411819,49.18730164,,45.72906876,43.49232101,,,,,,,,,,,,,,,,,,,,,19.06232071,,,17.04865074,10.9767704,,,,,,,,,,,,,4.138030052,6.065380096,
Rwanda,RWA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,39.24354172,41.40108871,44.65919113,,42.00138092,40.17182159,,,,,,,,,,,,,,,,,,,,,19.46236992,,,18.1840992,11.81908989,,,,,,,,,,,,,4.64620018,6.38696003,
Rwanda,RWA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,129685,139472,153570,,151386,149307,,,,,,,,,,,,,,,,,,,,,122190,,,119463,75864,,,,,,,,,,,,,43026,60625,
Rwanda,RWA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,49.90879822,52.00717163,53.61756897,,49.38259125,46.74858093,,,,,,,,,,,,,,,,,,,,,18.66888046,,,15.93754959,10.16308975,,,,,,,,,,,,,3.633249998,5.745659828,
Rwanda,RWA,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,168828,179211,188447,,181603,177179,,,,,,,,,,,,,,,,,,,,,119178,,,106998,67531,,,,,,,,,,,,,33871,54858,
Rwanda,RWA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,298513,318683,342017,,332989,326486,,,,,,,,,,,,,,,,,,,,,241368,,,226461,143395,,,,,,,,,,,,,76897,115483,
Rwanda,RWA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,60.75645828,58.59891129,55.34080887,,57.99861908,59.82817841,,,,,,,,,,,,,,,,,,,,,80.53762817,,,81.81590271,88.1809082,,,,,,,,,,,,,95.35379791,93.61303711,
Rwanda,RWA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,50.09120178,47.99282837,46.38243103,,50.61740875,53.25141907,,,,,,,,,,,,,,,,,,,,,81.33112335,,,84.06244659,89.83690643,,,,,,,,,,,,,96.36675262,94.25434113,
Rwanda,RWA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,55.36154175,53.23588181,50.81269836,,54.27093124,56.50767899,,,,,,,,,,,,,,,,,,,,,80.93768311,,,82.95134735,89.02323151,,,,,,,,,,,,,95.86196899,93.93462372,
Rwanda,RWA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,,,,,,,,,,,,23.16013908,24.26954079,25.25704956,25.07394028,27.25999069,29.35676956,30.98884964,,,35.44290924,38.42343903,39.70711899,41.9499588,42.48847961,43.54592133,44.49517059,46.46004105,46.97496033,47.03421021,46.26430893,46.31184006,47.45207977,,,,,,55.41786957,54.73241043,52.99068069,51.09764099,50.1421814,50.15922928,51.19628906,54.23841858,52.99148178,53.44588852,54.41585922,54.03522873,53.39065933,51.57944107,52.80342865,53.11138153,53.2566185,53.50791931,53.68933105,53.59632111,
Rwanda,RWA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,7025,7153,7586,7777,7854,8022,8161,8131,8508,10002,11912,13043,13590,14105,14394,14896,16003,16975,17921,18524,19183,18937,,,,,20232,22435,23730,26499,28698,26024,27319,28254,26944,30637,31037,32338,33158,35583,40299,40397,40159,41193,42005,43558,43906,
Rwanda,RWA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.63463974,52.58311844,62.70471954,81.16738129,85.18247223,81.71231842,93.73143768,98.29943848,98.0700531,94.16166687,93.87177277,91.4790802,98.42675781,95.55908203,95.20406342,95.57449341,93.92453003,,92.58643341,
Rwanda,RWA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.97356033,53.38364029,62.07780838,80.77841949,84.38601685,78.70040894,93.54419708,98.29885101,97.66766357,90.4416275,95.7089386,90.37684631,97.5401001,97.15200043,95.01328278,95.25318146,93.32787323,,91.52351379,
Rwanda,RWA,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87311172,51.87295151,63.30469131,81.55413818,85.97386932,84.58348083,93.88941956,98.29997253,98.42053986,97.27794647,92.30898285,92.44130707,99.25911713,94.13529968,95.37249756,95.85649872,94.44296265,,93.50670624,
Rwanda,RWA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,29.61491966,27.79178047,24.21705055,23.68585968,21.05146027,,16.89185905,16.71837997,,7.075570107,6.575679779,14.50376987,14.43175983,12.87160015,12.56589031,12.87176037,13.4135704,10.34356976,10.62767982,11.08310032,12.79259968,14.38076973,,,,,,,29.10195923,32.54291916,36.0930481,36.09309006,16.51180077,18.8332901,,14.60962009,,17.7000103,14.7800703,13.78894997,13.54263973,12.60861015,12.45681,17.07883072,18.7934494,18.28248024,16.14479065,
Rwanda,RWA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,30.11547089,28.2080307,24.63389969,24.00905991,21.49893951,,17.32113075,,,7.289340019,6.695960045,14.36425972,14.82104969,13.23466015,12.86612988,13.37201977,14.12368011,10.92045975,11.04535007,11.44946003,13.27840996,14.93848991,,,,,,,29.23384094,31.01069069,35.95851898,35.9571991,16.67153931,18.74938965,,14.57026005,,17.59651947,15.11147022,14.07851028,13.8624897,12.73832989,12.76947975,17.59848976,19.45491028,19.28199959,17.66424942,
Rwanda,RWA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,28.98089027,27.26329041,23.70483971,23.28833008,20.51396942,,16.40024948,,,6.845039845,6.447679996,14.65139008,14.02466965,12.49376965,12.25516987,12.35916042,12.69427967,9.761369705,10.20806026,10.71765041,12.31035042,13.81896973,,,,,,,28.96989059,34.10121155,36.22756958,36.22756958,16.35504913,18.9145298,,14.64702034,,17.79997063,14.45907974,13.50788975,13.23373985,12.48248005,12.15326023,16.57452965,18.14417076,17.28602982,14.61896038,
Rwanda,RWA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,30.42597961,32.2809906,34.43610001,37.29224014,,48.12574005,45.24283981,,71.87892151,77.99738312,62.87897873,47.59339905,54.23651123,56.43936157,56.31259155,61.91268158,59.77099991,58.97233963,50.95724106,50.0945015,51.95578003,,,,,,,,32.00074005,31.10206985,30.35767937,36.71652985,31.12915993,,,,,38.58657837,36.97657013,,35.60340118,34.74747086,34.55599976,44.71570969,58.08211899,57.06135941,,
